TIME,Cp[0]:1,Cp[1]:1,Cp[2]:1,Cp[3]:1,Cp[4]:1,Cp[5]:1,Cp[6]:1,Cp[7]:1,Cp[8]:1,Cp[9]:1,Cp[10]:1,Cp[11]:1,Cp[12]:1,Cp[13]:1,Cp[14]:1,Cp[15]:1,Cp[16]:1,Cp[17]:1,Cp[18]:1,Cp[19]:1,Cp[20]:1
13.92,0.01589117,0.01539695,0.02066132,0.0195338,0.01927399,0.01973788,0.01696716,0.01686739,0.01970793,0.01820053,0.01804967,0.01885183,0.0162275,0.01806777,0.02019721,0.02207212,0.01917725,0.01856793,0.01824908,0.01634537,0.01955903
13.94,0.01771964,0.01777844,0.01813492,0.01793643,0.01861711,0.01889706,0.01925549,0.02050203,0.02195305,0.01629294,0.01962163,0.0182852,0.01965151,0.02173009,0.0146829,0.0182896,0.01954508,0.02019859,0.02114323,0.01603144,0.01883009
13.96,0.01879837,0.02090244,0.01763615,0.02171465,0.01818221,0.01765934,0.01687567,0.01731764,0.01914414,0.01592267,0.01527613,0.01438944,0.0187365,0.01774463,0.01975469,0.01991588,0.02170646,0.01740798,0.01853486,0.0188471,0.01605398
13.98,0.01930814,0.01797152,0.02184348,0.01764446,0.02043746,0.01534693,0.01609841,0.01814843,0.0191275,0.01764447,0.01743789,0.01820669,0.01736001,0.01922257,0.02090124,0.020469,0.01754715,0.01697509,0.01855307,0.01725683,0.01879548
14,0.01869915,0.01839991,0.02004364,0.01668871,0.0175701,0.0183201,0.02095049,0.01641235,0.01580913,0.02283388,0.02043412,0.02071894,0.01575893,0.01949837,0.01815692,0.0174392,0.01699277,0.01667677,0.02147647,0.01822486,0.01717472
14.02,0.02221309,0.01703105,0.01949602,0.01828595,0.01876436,0.01904957,0.01546804,0.0180635,0.01865848,0.01675636,0.01743449,0.01584579,0.0156027,0.01779271,0.01369274,0.02062361,0.01857656,0.0169662,0.02107464,0.01679213,0.01878271
14.04,0.02068087,0.01508553,0.01713481,0.01713971,0.0180864,0.01696471,0.01666069,0.01709197,0.01608992,0.01697251,0.01593897,0.01780918,0.01959738,0.01542938,0.01794956,0.01748658,0.02023279,0.01856558,0.01561759,0.01554401,0.01751873
14.06,0.01900311,0.01583023,0.019616,0.01832991,0.01651363,0.01583423,0.01764841,0.01714513,0.01758113,0.02000843,0.01733024,0.01465321,0.01661224,0.01883344,0.0185491,0.01673816,0.01890649,0.0159821,0.01700197,0.02059364,0.01359834
14.08,0.01587369,0.0158295,0.01731748,0.01715296,0.01669608,0.01704782,0.01719838,0.01758087,0.01731182,0.01694605,0.0161419,0.01769204,0.01998367,0.01564078,0.01487154,0.01867608,0.01752272,0.01352691,0.01671788,0.0163538,0.0173305
14.1,0.01866924,0.01945837,0.01915521,0.01827396,0.01978725,0.01758977,0.01684503,0.01654026,0.017264,0.01868886,0.01630626,0.02013626,0.01885211,0.01775161,0.01914926,0.01793327,0.01914804,0.01804619,0.01757522,0.01689821,0.0177198
14.12,0.01601144,0.01874733,0.01709561,0.01651892,0.01804399,0.01971458,0.01785313,0.01760292,0.01512915,0.01781451,0.01783355,0.01946199,0.01420493,0.01564325,0.01481576,0.01594917,0.01925576,0.01630408,0.01709068,0.01677979,0.01646699
14.14,0.01757893,0.01814511,0.01974647,0.01687683,0.01942203,0.01694372,0.01778203,0.01541849,0.01863884,0.01765465,0.01938642,0.01899055,0.0131558,0.01825408,0.01564385,0.01751228,0.01533283,0.01934391,0.01786441,0.01730663,0.0183881
14.16,0.01680955,0.0161036,0.01848031,0.01599164,0.01638734,0.01841353,0.01699438,0.01553394,0.01754101,0.01746604,0.01821914,0.01794663,0.01878353,0.01645539,0.01579629,0.01469605,0.01723317,0.01844062,0.01449335,0.01354771,0.01576252
14.18,0.01792199,0.0159313,0.0176151,0.01417342,0.0164402,0.01576858,0.01475093,0.01766336,0.01582826,0.01489155,0.01925378,0.01965873,0.01268741,0.0151246,0.01639188,0.01586667,0.01454153,0.01633717,0.0159246,0.01770601,0.01582784
14.2,0.01512208,0.01836669,0.0179027,0.01717664,0.02260876,0.01624755,0.01970164,0.01682414,0.01633235,0.01668902,0.01497295,0.01506777,0.0168951,0.01640639,0.01804336,0.01749877,0.01636932,0.0159584,0.01678719,0.01313649,0.01592144
14.22,0.01668438,0.01737986,0.01753735,0.01801804,0.01339347,0.01522025,0.01642329,0.01281989,0.01656251,0.01599003,0.01488739,0.01537353,0.01554012,0.01367643,0.01806992,0.01634461,0.01666226,0.0197098,0.01657363,0.01184953,0.01780602
14.24,0.01725503,0.01665681,0.01539578,0.01596669,0.01567717,0.01259158,0.01715233,0.01660739,0.01596908,0.01836081,0.01359822,0.01657017,0.01605632,0.01565236,0.01632625,0.01557141,0.01768418,0.01416619,0.01809887,0.01644431,0.01660468
14.26,0.01472448,0.01655984,0.01521187,0.01887887,0.01694479,0.01535132,0.01718787,0.01512389,0.01569945,0.01454249,0.01386014,0.01744292,0.01532976,0.013509,0.01793447,0.01484168,0.01646019,0.01634174,0.01800641,0.01552422,0.01605423
14.28,0.0168974,0.01657541,0.01656891,0.01458103,0.0131481,0.01706526,0.01557486,0.01585171,0.01845713,0.01378667,0.01483917,0.01653696,0.01591885,0.01583132,0.01525747,0.01688097,0.01436314,0.01469169,0.01358974,0.01687424,0.01644363
14.3,0.01459468,0.01657985,0.01713764,0.01629977,0.0170429,0.01791436,0.01489293,0.01522977,0.01366303,0.01607978,0.01803007,0.01787686,0.01407735,0.0169722,0.01649212,0.01713514,0.01679284,0.01483877,0.01594619,0.01814754,0.01442745
14.32,0.0173871,0.01505311,0.01605635,0.01662875,0.0169107,0.01570206,0.01294408,0.01505386,0.01571114,0.01426503,0.01698648,0.01193048,0.01675715,0.01318591,0.01493627,0.01460412,0.01404591,0.01698301,0.01411394,0.01462219,0.01693746
14.34,0.01748432,0.01516504,0.0159251,0.01191552,0.01679978,0.01563508,0.01736775,0.01403565,0.01859185,0.01415689,0.01484363,0.01439118,0.0150619,0.01598353,0.01304211,0.01762551,0.01618975,0.01392542,0.01748186,0.01759477,0.01326029
14.36,0.0149457,0.01333808,0.0183645,0.01614103,0.01583954,0.01721119,0.01702911,0.01524555,0.01182002,0.01491411,0.0185132,0.01625971,0.01511695,0.01791089,0.01514869,0.01454156,0.01925636,0.01357903,0.01595224,0.01566293,0.01669325
14.38,0.01891707,0.01624142,0.0169442,0.01244352,0.01226748,0.01569281,0.01577194,0.01654045,0.01373695,0.01654345,0.01646654,0.01737873,0.01449827,0.01526704,0.01570381,0.01640163,0.01614927,0.01599667,0.01681779,0.01423599,0.01504385
14.4,0.01334749,0.01592487,0.01457808,0.01474293,0.01443772,0.01620474,0.01407047,0.01474288,0.01560853,0.01790099,0.01352189,0.01536014,0.01356717,0.01367875,0.01412303,0.01642831,0.01515935,0.01790008,0.0140603,0.01339108,0.01423484
14.42,0.01415748,0.01619843,0.01510085,0.0132458,0.01304642,0.01588245,0.01545752,0.01527779,0.01614329,0.01282057,0.01462547,0.01355916,0.01683046,0.0152775,0.01513302,0.01327475,0.0136597,0.01701907,0.01533421,0.01505449,0.01418822
14.44,0.01569549,0.01379935,0.0148594,0.01761388,0.0156756,0.01536599,0.01377344,0.0167469,0.01403528,0.01564232,0.01382008,0.01410246,0.01523371,0.01532573,0.01452913,0.01389074,0.01605947,0.01319535,0.01486206,0.0139708,0.01293081
14.46,0.01257118,0.0163649,0.01522649,0.0157593,0.01532764,0.01522613,0.0140949,0.01409717,0.01522277,0.01383125,0.01264043,0.01647614,0.01414341,0.01722619,0.01444703,0.01377642,0.0149959,0.01417526,0.01418164,0.01447259,0.01253073
14.48,0.01426101,0.01489945,0.01623633,0.01724525,0.01391972,0.01613611,0.01235849,0.0139336,0.0126253,0.01538996,0.01465769,0.01630338,0.01572591,0.01467504,0.01664069,0.0154487,0.01339503,0.01173974,0.01276157,0.01209917,0.01387898
14.5,0.0145137,0.01536273,0.01637182,0.01251445,0.01579117,0.01578929,0.01452185,0.01168118,0.01246657,0.01581913,0.01520635,0.01134053,0.01376665,0.0130754,0.01658737,0.0130353,0.01544046,0.01477714,0.01521144,0.01740312,0.01285576
14.52,0.01142329,0.01245853,0.01361148,0.01524783,0.0130443,0.012464,0.01637613,0.01451427,0.01352328,0.01368133,0.01184132,0.01428713,0.01397171,0.01531707,0.01561309,0.01331434,0.01375142,0.01436038,0.01652116,0.01414804,0.01517383
14.54,0.01618646,0.01371874,0.01326878,0.01187343,0.01550321,0.01612195,0.01507962,0.0149072,0.01520764,0.0143233,0.01268427,0.01536233,0.0163379,0.01587329,0.01470165,0.01393025,0.01432492,0.01491531,0.01077335,0.01497348,0.01412143
14.56,0.01323987,0.01399154,0.01386983,0.01433726,0.01284104,0.011414,0.0147289,0.01314694,0.01221162,0.01230288,0.01483911,0.01434954,0.01643419,0.01602436,0.01336698,0.01491092,0.01419375,0.01027437,0.01475587,0.01224997,0.01331386
14.58,0.01378147,0.01100649,0.01023696,0.01321682,0.01238387,0.01285739,0.01519497,0.01372435,0.01229065,0.01665451,0.01336819,0.01374894,0.01258743,0.01501232,0.01457189,0.0135081,0.01283431,0.01573965,0.0156221,0.01530762,0.0131542
14.6,0.01373052,0.01388068,0.01168939,0.01119709,0.01404303,0.01316641,0.01196337,0.0148591,0.01414939,0.01201056,0.01112773,0.0126376,0.013759,0.01386073,0.0150516,0.01366944,0.01185235,0.01271114,0.0132695,0.01506893,0.01417267
14.62,0.01261644,0.01446604,0.01465983,0.01415585,0.01385303,0.01362253,0.01272875,0.01094829,0.01405268,0.0122703,0.01389863,0.01145798,0.01479075,0.01411582,0.01318167,0.01422667,0.01305401,0.0119717,0.01353894,0.01363031,0.01691055
14.64,0.01175987,0.01533148,0.01478068,0.012229,0.01304833,0.01209015,0.01212549,0.01456442,0.01011942,0.0140926,0.01149062,0.01344492,0.01303864,0.01439313,0.0134932,0.01239389,0.01232569,0.01291941,0.01313161,0.0131749,0.01353745
14.66,0.01531048,0.01027083,0.01233463,0.01341822,0.01352087,0.0117046,0.01314396,0.01321823,0.01259922,0.01182908,0.01457369,0.01301554,0.0143175,0.01326903,0.01450777,0.01325577,0.01410453,0.01303224,0.01412618,0.01280912,0.01496765
14.68,0.01342171,0.01110663,0.01140742,0.01190343,0.01097895,0.01364959,0.0115389,0.0121675,0.01121465,0.01474675,0.01336161,0.01121134,0.01451413,0.01261557,0.01361412,0.01299311,0.01360172,0.01301352,0.01492607,0.01141638,0.01260787
14.7,0.01509514,0.0134923,0.01392185,0.01453524,0.01168613,0.01188132,0.01269515,0.01230544,0.01303311,0.01276979,0.01224838,0.01225037,0.01378597,0.0115581,0.01503106,0.01551085,0.01319344,0.0132116,0.01252698,0.01394674,0.01322209
14.72,0.01250266,0.01049017,0.0116894,0.01286361,0.01299021,0.01434735,0.01408669,0.01163041,0.01223691,0.0132239,0.01476612,0.01221407,0.01048701,0.01459767,0.01326424,0.01198932,0.01387352,0.01455585,0.01256218,0.01104959,0.01287064
14.74,0.01269319,0.01539563,0.01348535,0.01469121,0.01210242,0.01098046,0.01508971,0.0110851,0.01358849,0.01325969,0.01344261,0.01202626,0.01298606,0.01283943,0.01309632,0.01269061,0.01399083,0.01325863,0.01146129,0.01091178,0.01370105
14.76,0.01213658,0.01386805,0.01377557,0.01363224,0.0149143,0.01141182,0.012073,0.01363011,0.01224045,0.01068445,0.01556601,0.01283955,0.01300179,0.01220434,0.01272453,0.01129457,0.01429898,0.01124227,0.01224888,0.01273358,0.013669
14.78,0.01107589,0.01096636,0.01054542,0.01459538,0.01272769,0.01228678,0.01216127,0.01172304,0.01052674,0.00989204,0.01226434,0.01229717,0.01196962,0.01419803,0.01309714,0.0146966,0.01037614,0.01029932,0.01035721,0.01208929,0.01183778
14.8,0.01169473,0.0122684,0.01183864,0.01218858,0.01079817,0.01137256,0.01021992,0.01142312,0.0148824,0.0116423,0.01315624,0.01280974,0.01148512,0.00974472,0.01367287,0.01162191,0.01264795,0.01459773,0.00979535,0.01249025,0.01127939
14.82,0.0114771,0.01212207,0.013721,0.01273617,0.01178492,0.01368896,0.01245029,0.01012736,0.01061244,0.01392532,0.01228858,0.01123255,0.01104595,0.01141573,0.01274112,0.01232463,0.01392333,0.01298624,0.01272444,0.01278461,0.01372457
14.84,0.01228901,0.01026974,0.0114282,0.01344236,0.01210237,0.01160009,0.01342834,0.01131927,0.01097568,0.01286754,0.01420407,0.01100814,0.01204323,0.01019612,0.01197563,0.01399675,0.01174933,0.01172191,0.01110604,0.01356353,0.01218548
14.86,0.01085718,0.01154923,0.01095282,0.01178363,0.01334367,0.01099428,0.01194081,0.01077999,0.01141462,0.0113005,0.01353109,0.01069732,0.01258162,0.0107306,0.01051501,0.01137803,0.01128056,0.01322265,0.01330455,0.01192758,0.01186135
14.88,0.01377821,0.01271547,0.01185906,0.01348785,0.01079671,0.0115832,0.01230107,0.01147174,0.00974394,0.01200215,0.01261119,0.01061505,0.01174835,0.01313709,0.01067723,0.01032912,0.01142523,0.01230533,0.01288169,0.01169671,0.01146938
14.9,0.01304655,0.0106171,0.01363884,0.01183017,0.01166053,0.0111077,0.01067301,0.01248497,0.01186789,0.01119639,0.01184054,0.00939351,0.01509912,0.00989526,0.01505846,0.01235155,0.0107476,0.0098957,0.00971895,0.01287315,0.00822233
14.92,0.0109019,0.01028427,0.01449021,0.01222214,0.01083777,0.01003316,0.01118502,0.01135502,0.00929643,0.01183617,0.01292596,0.01191212,0.01214894,0.01222449,0.01082477,0.01339861,0.01045377,0.01135116,0.01020992,0.01069461,0.00989055
14.94,0.01171239,0.01166533,0.01117807,0.01029347,0.00924808,0.01151022,0.01270438,0.01221754,0.01086627,0.01256474,0.0114623,0.01081468,0.01151252,0.00911989,0.01335382,0.01078699,0.01050874,0.0103193,0.01292439,0.01225798,0.01013102
14.96,0.01216996,0.01046986,0.00909306,0.01004136,0.01119728,0.01196566,0.01201237,0.01195999,0.01033069,0.01138462,0.01082669,0.01086881,0.01101908,0.01164265,0.00926729,0.00948851,0.0116381,0.01433431,0.01006624,0.01022686,0.01226698
14.98,0.01145541,0.01102211,0.01137127,0.00979325,0.01066037,0.01216533,0.01095711,0.01144716,0.01062819,0.00903894,0.01178488,0.01025701,0.01077721,0.0110976,0.01022974,0.0111118,0.01152284,0.01110907,0.01096983,0.00973959,0.01006684
15,0.01030255,0.01123344,0.01219158,0.01137864,0.01019282,0.01099024,0.01198292,0.00818069,0.01150392,0.01101896,0.00943973,0.01155963,0.01119281,0.01028991,0.00999337,0.01080701,0.01084127,0.01126585,0.0118398,0.01273836,0.00914335
15.02,0.01078737,0.01082263,0.01062656,0.01253546,0.00845287,0.0099157,0.01032298,0.01244257,0.01097761,0.00949037,0.01183088,0.01024375,0.0116235,0.01222743,0.01244696,0.01039541,0.01095794,0.01075088,0.01172199,0.01259332,0.0110739
15.04,0.01016401,0.01135837,0.01171738,0.01151911,0.00843136,0.01018161,0.00949194,0.01166779,0.01179452,0.01301458,0.01431303,0.00893416,0.01048094,0.01292005,0.01133375,0.00791619,0.00980969,0.00936356,0.01158871,0.00923304,0.00917738
15.06,0.012581,0.01047033,0.00999563,0.01153898,0.01179365,0.01107076,0.01037814,0.01004734,0.01131288,0.00980734,0.01142619,0.01165001,0.01016957,0.01134549,0.01131792,0.01177011,0.00985902,0.01350155,0.01015115,0.01106649,0.01116236
15.08,0.0112093,0.01144627,0.01124187,0.01029282,0.01024418,0.01011405,0.01088716,0.01014538,0.00957493,0.01144133,0.01016896,0.01079038,0.0127515,0.01223933,0.01178265,0.0100793,0.00871554,0.01190021,0.01282309,0.01073167,0.01019258
15.1,0.00744769,0.01054078,0.01136267,0.00968205,0.01003891,0.00996811,0.00989448,0.01022151,0.01001257,0.01062932,0.01200886,0.01140476,0.01083277,0.01146335,0.00907003,0.00970335,0.01363447,0.00948732,0.01191786,0.01142268,0.0110965
15.12,0.01085928,0.0102684,0.01016773,0.01037333,0.00960256,0.00929009,0.0101375,0.01063412,0.01087759,0.01211125,0.01129804,0.01143184,0.00988678,0.01040932,0.01091705,0.01062221,0.01181978,0.01248758,0.00983806,0.00919609,0.00967595
15.14,0.00982719,0.01079475,0.01206553,0.00960129,0.00908162,0.01009489,0.0106743,0.00832343,0.00998277,0.00964327,0.0103587,0.008761,0.00981048,0.01013835,0.01156265,0.01245668,0.01025658,0.01087141,0.01042057,0.0094326,0.01009094
15.16,0.00884958,0.01197345,0.00963282,0.00982563,0.01158135,0.01180332,0.01076741,0.01176975,0.01174755,0.00968832,0.01145813,0.01221027,0.01090473,0.01209534,0.01163453,0.00956071,0.00939175,0.00773393,0.01036672,0.01042207,0.01071992
15.18,0.00949133,0.01112994,0.00865862,0.00942122,0.01124536,0.01133093,0.01038197,0.00982905,0.01241838,0.00972298,0.00899111,0.01050451,0.00965396,0.0083222,0.01025232,0.00818516,0.00957251,0.01043303,0.0086001,0.00978539,0.01002929
15.2,0.00935422,0.01062477,0.0097922,0.00985863,0.01198621,0.01052181,0.00926455,0.01024833,0.01165328,0.01043115,0.00929295,0.00999663,0.01182133,0.00983819,0.00943675,0.00999687,0.00998512,0.01122786,0.00950648,0.00870578,0.00935765
15.22,0.0111562,0.00951724,0.00902178,0.01063636,0.01026946,0.0104101,0.01017483,0.01028351,0.01074372,0.01003253,0.00914014,0.00967202,0.00929765,0.00925044,0.00849687,0.00850376,0.00828184,0.0088806,0.01040119,0.01025012,0.01087021
15.24,0.00947999,0.01024293,0.01191686,0.00838452,0.01032978,0.009649,0.00986581,0.0105375,0.00995166,0.00945003,0.01004792,0.00891902,0.00913548,0.01025708,0.00892474,0.01070439,0.012254,0.00916576,0.01053532,0.01086015,0.01039084
15.26,0.01018935,0.01064816,0.0101196,0.00909243,0.00921335,0.01103991,0.00972028,0.00921528,0.00837033,0.0095332,0.01161945,0.01045794,0.00927675,0.0098854,0.00817416,0.0098172,0.01107735,0.00944738,0.01020403,0.01031023,0.0088209
15.28,0.01007308,0.00944604,0.00942875,0.01118949,0.00966611,0.01052206,0.00779532,0.01025855,0.00967573,0.00691354,0.00894817,0.00880852,0.00821838,0.01025911,0.0111573,0.00861145,0.01005618,0.00911495,0.00996471,0.00984428,0.00899715
15.3,0.00863135,0.00788096,0.00895772,0.00928089,0.00918275,0.00910421,0.00948504,0.00955749,0.00964206,0.00834338,0.00998938,0.00749609,0.01047974,0.00952633,0.00943433,0.00869023,0.01063341,0.01112209,0.00892402,0.01123221,0.00940122
15.32,0.01020137,0.0081268,0.0076957,0.00909794,0.00933198,0.00978894,0.00960797,0.00873483,0.01006884,0.01266787,0.00958741,0.00985211,0.00794088,0.00913864,0.00865789,0.00924078,0.00878965,0.00971329,0.0097096,0.00873426,0.00997699
15.34,0.00737716,0.00900748,0.01017944,0.00937247,0.00869192,0.00876811,0.00802878,0.00850731,0.00974201,0.01055057,0.00975688,0.00995405,0.00850589,0.00976528,0.00904466,0.00898091,0.01022318,0.00910034,0.01084611,0.00865894,0.01055483
15.36,0.00773433,0.01089999,0.00814676,0.00857156,0.00929157,0.00825825,0.01029096,0.00888487,0.00835663,0.01070639,0.00906105,0.00993338,0.0103974,0.01001528,0.00854717,0.00911064,0.00854432,0.00922991,0.008155,0.00974047,0.00977751
15.38,0.01053129,0.00941722,0.00923333,0.00906371,0.00943871,0.0102437,0.00940904,0.00869221,0.00814993,0.01010572,0.00771514,0.01123682,0.00912893,0.00919649,0.00985293,0.00826787,0.0099709,0.00879889,0.00824145,0.01026516,0.00948975
15.4,0.00885993,0.00829371,0.00880659,0.00899295,0.00771355,0.00853382,0.01044631,0.00918996,0.00887079,0.008839,0.00876456,0.00964168,0.00839143,0.00880819,0.00892057,0.00942844,0.00804595,0.00946722,0.0088015,0.00900685,0.0068195
15.42,0.00906463,0.00841794,0.00872107,0.00951492,0.00907339,0.00990714,0.00878218,0.00788974,0.00980071,0.00903731,0.00879013,0.00915597,0.00611074,0.00955364,0.00902743,0.00986224,0.00868078,0.00899304,0.01002969,0.00787971,0.00926281
15.44,0.00942728,0.00920063,0.0083558,0.00841079,0.00942527,0.00910538,0.00827874,0.00992608,0.00919088,0.00834152,0.00916003,0.00918962,0.00884653,0.00901892,0.00893224,0.00934561,0.00881612,0.00885811,0.00932101,0.00817281,0.00981894
15.46,0.00860515,0.00700338,0.00943489,0.00997533,0.00988928,0.00835537,0.00970481,0.00778152,0.00792747,0.00797644,0.00790674,0.00962087,0.00899501,0.00978219,0.00725238,0.01006818,0.00799957,0.00834237,0.00811205,0.00916107,0.00763117
15.48,0.0075268,0.00989198,0.00909948,0.00854176,0.00882891,0.00776639,0.00889821,0.00830035,0.00712781,0.00936246,0.00839217,0.00918621,0.00958891,0.00837749,0.01053781,0.01026689,0.00780472,0.00726457,0.00787943,0.00844095,0.00857519
15.5,0.00870659,0.00893091,0.00848779,0.00815832,0.00949545,0.00889812,0.00788632,0.0080654,0.00869236,0.00913523,0.0102116,0.00867113,0.00938211,0.00946462,0.00759023,0.00773478,0.00897132,0.00872203,0.00935206,0.00913348,0.00846751
15.52,0.00902542,0.00775059,0.00969098,0.0073382,0.00823908,0.00888596,0.00893944,0.00684729,0.00921799,0.00826161,0.00963665,0.00927722,0.00687961,0.00770229,0.00871784,0.00837456,0.00876543,0.00851413,0.00932505,0.00847128,0.00831464
15.54,0.00954528,0.00823345,0.00777373,0.00652654,0.00722158,0.00864474,0.00841785,0.00793814,0.00832977,0.00730797,0.01016151,0.00754168,0.00668673,0.00791645,0.00793605,0.00986545,0.00700332,0.00865701,0.00971543,0.00767742,0.0069883
15.56,0.0090586,0.00891106,0.00866574,0.00733671,0.00757886,0.00878926,0.00851631,0.0084575,0.00766793,0.00772818,0.00836713,0.00878942,0.00881292,0.00951203,0.00981024,0.00865923,0.00708361,0.00848602,0.00796168,0.00760052,0.00787445
15.58,0.00778666,0.00828776,0.00831356,0.00711275,0.00904408,0.00735112,0.00664432,0.00646861,0.00668138,0.00982822,0.00849079,0.00718481,0.00717089,0.00913645,0.0088878,0.00910827,0.00843566,0.00636202,0.00759844,0.0083328,0.00928166
15.6,0.00818894,0.00728449,0.00974058,0.00780057,0.00941875,0.0078581,0.00840281,0.00630882,0.00764444,0.00895329,0.0079652,0.00851007,0.00856262,0.00662225,0.0066539,0.0086504,0.00784228,0.00783444,0.00847995,0.00689618,0.00769437
15.62,0.0079535,0.00748272,0.00754112,0.00812507,0.00795569,0.00718738,0.00876973,0.00739177,0.00894249,0.00742032,0.0074043,0.00860564,0.00746863,0.00771573,0.00820901,0.00816102,0.00800491,0.00829498,0.00919678,0.00794403,0.0086682
